19,IFSPC@MPINAS,-22.873121,-47.111782,0.86,646.2,18:15:52,DRONE,-54
20,IFSPC@MPINAS,-22.873117,-47.111786,0.86,646.6,18:16:8,SOLO,-57
20,IFSPC@MPINAS,-22.873117,-47.111786,0.86,646.6,18:16:8,DRONE,-56
21,IFSPC@MPINAS,-22.873117,-47.111786,0.85,646.0,18:16:9,SOLO,-57
21,IFSPC@MPINAS,-22.873117,-47.111786,0.85,646.0,18:16:9,DRONE,-56
22,IFSPC@MPINAS,-22.873117,-47.111778,0.85,644.8,18:16:15,SOLO,-55
22,IFSPC@MPINAS,-22.873117,-47.111778,0.85,644.8,18:16:15,DRONE,-54
23,IFSPC@MPINAS,-22.873117,-47.111778,0.85,644.8,18:16:25,SOLO,-55
24,IFSPC@MPINAS,-22.873119,-47.111782,0.85,645.5,18:16:31,SOLO,-55
24,IFSPC@MPINAS,-22.873119,-47.111782,0.85,645.5,18:16:31,DRONE,-54
25,IFSPC@MPINAS,-22.873121,-47.111782,0.85,645.9,18:16:37,SOLO,-55
25,IFSPC@MPINAS,-22.873121,-47.111782,0.85,645.9,18:16:37,DRONE,-54
26,IFSPC@MPINAS,-22.873121,-47.111782,0.85,646.0,18:16:38,DRONE,-54
26,IFSPC@MPINAS,-22.873121,-47.111782,0.85,646.0,18:16:38,SOLO,-55
27,IFSPC@MPINAS,-22.873121,-47.111782,0.85,646.0,18:16:44,SOLO,-55
27,IFSPC@MPINAS,-22.873121,-47.111782,0.85,646.0,18:16:44,DRONE,-55
28,IFSPC@MPINAS,-22.873121,-47.111782,0.85,645.5,18:16:54,DRONE,-55
28,IFSPC@MPINAS,-22.873121,-47.111782,0.85,645.5,18:16:54,SOLO,-55
29,IFSPC@MPINAS,-22.873121,-47.111782,0.85,645.6,18:17:0,DRONE,-55
29,IFSPC@MPINAS,-22.873121,-47.111782,0.85,645.6,18:17:0,SOLO,-56
31,IFSPC@MPINAS,-22.873127,-47.111782,0.85,645.6,18:17:11,SOLO,-55
31,IFSPC@MPINAS,-22.873127,-47.111782,0.85,645.6,18:17:11,DRONE,-55
32,IFSPC@MPINAS,-22.873129,-47.111782,0.85,646.5,18:17:12,DRONE,-54
32,IFSPC@MPINAS,-22.873129,-47.111782,0.85,646.5,18:17:12,SOLO,-56
33,IFSPC@MPINAS,-22.873137,-47.111782,0.85,647.2,18:17:23,DRONE,-55
33,IFSPC@MPINAS,-22.873137,-47.111782,0.85,647.2,18:17:23,SOLO,-55
34,IFSPC@MPINAS,-22.873137,-47.111782,0.85,647.3,18:17:24,DRONE,-55
34,IFSPC@MPINAS,-22.873137,-47.111782,0.85,647.3,18:17:24,SOLO,-55
35,IFSPC@MPINAS,-22.873135,-47.111786,0.85,647.0,18:17:30,DRONE,-55
35,IFSPC@MPINAS,-22.873135,-47.111786,0.85,647.0,18:17:30,SOLO,-55
36,IFSPC@MPINAS,-22.873137,-47.111786,0.85,647.0,18:17:35,SOLO,-55
36,IFSPC@MPINAS,-22.873137,-47.111786,0.85,647.0,18:17:35,DRONE,-55
37,IFSPC@MPINAS,-22.873138,-47.111786,0.85,646.9,18:17:41,DRONE,-54
37,IFSPC@MPINAS,-22.873138,-47.111786,0.85,646.9,18:17:41,SOLO,-54
38,IFSPC@MPINAS,-22.873137,-47.111786,0.85,646.5,18:17:52,DRONE,-55
38,IFSPC@MPINAS,-22.873137,-47.111786,0.85,646.5,18:17:52,SOLO,-55
39,IFSPC@MPINAS,-22.873137,-47.111786,0.85,646.2,18:17:53,SOLO,-56
39,IFSPC@MPINAS,-22.873137,-47.111786,0.85,646.2,18:17:53,DRONE,-55
40,IFSPC@MPINAS,-22.873133,-47.111782,0.85,645.5,18:17:59,SOLO,-56
40,IFSPC@MPINAS,-22.873133,-47.111782,0.85,645.5,18:17:59,DRONE,-55
41,IFSPC@MPINAS,-22.873131,-47.111782,0.85,645.5,18:18:4,SOLO,-56
41,IFSPC@MPINAS,-22.873131,-47.111782,0.85,645.5,18:18:4,DRONE,-55
42,IFSPC@MPINAS,-22.873133,-47.111782,0.85,646.1,18:18:15,DRONE,-54
42,IFSPC@MPINAS,-22.873133,-47.111782,0.85,646.1,18:18:15,SOLO,-55
43,IFSPC@MPINAS,-22.873135,-47.111786,0.85,646.3,18:18:21,DRONE,-54
43,IFSPC@MPINAS,-22.873135,-47.111786,0.85,646.3,18:18:21,SOLO,-55
44,IFSPC@MPINAS,-22.873135,-47.111782,0.85,646.3,18:18:22,DRONE,-54
44,IFSPC@MPINAS,-22.873135,-47.111782,0.85,646.3,18:18:22,SOLO,-55
45,IFSPC@MPINAS,-22.873131,-47.111782,0.85,646.3,18:18:28,SOLO,-55
45,IFSPC@MPINAS,-22.873131,-47.111782,0.85,646.3,18:18:28,DRONE,-54
46,IFSPC@MPINAS,-22.873123,-47.111782,0.85,645.9,18:18:38,DRONE,-55
46,IFSPC@MPINAS,-22.873123,-47.111782,0.85,645.9,18:18:38,SOLO,-55
47,IFSPC@MPINAS,-22.873117,-47.111782,0.85,645.1,18:18:44,DRONE,-54
47,IFSPC@MPINAS,-22.873117,-47.111782,0.85,645.1,18:18:44,SOLO,-55
48,IFSPC@MPINAS,-22.873114,-47.111782,0.85,644.4,18:18:50,DRONE,-54
